"","business_id","categories","city","name","longitude","state","latitude"
"4321","sbjb1qNUcqQomJvcgPuJCg","Steakhouses, Restaurants","Scottsdale","Ruth's Chris Steak House",-111.96828,"AZ",33.546
"4322","YxLiLBNTm4cOg7OlKKLmVw","Mexican, Restaurants","Phoenix","Arriba Mexican Grill",-111.981558,"AZ",33.304703
"4323","HDvCnqIf5twbMb5-eG1EJw","Breakfast & Brunch, Restaurants","Scottsdale","Butterfield's Pancake House",-111.9216835,"AZ",33.5822084
"4324","Yf_mKctDPfMQkig-DavQJw","Fast Food, Restaurants","Phoenix","Wendy's",-111.978292,"AZ",33.304758
"4325","hAq4y3FK6tRbjfjvfXAaww","American (Traditional), Restaurants","Fort McDowell","Cafe 87",-111.6787751,"AZ",33.5824603
"4326","wP5849J1DKB2KS3M6UwOAg","Mexican, Nightlife, Restaurants","Scottsdale","Spanish Fly",-111.919818,"AZ",33.499922
"4327","dX0Vv9SclSlDqQE0Z8nKkQ","Food, Automotive, Convenience Stores, Gas & Service Stations","Gilbert","Quick Trip",-111.790586,"AZ",33.33683
"4328","wxd-aYUwswZKjoIr8t-53w","Greek, Lebanese, Mediterranean, Middle Eastern, Restaurants","Avondale","Pita Kitchen",-112.272752523422,"AZ",33.4645681900305
"4329","aozcOaCMwOHG8s-lbZ6_gA","Chinese, Restaurants","Phoenix","Flamingo Palace",-112.0677151,"AZ",33.6404484
"4330","eW-hTjKrt91NnQ9xzMYtDQ","Chinese, Restaurants","Mesa","China China Restaurant",-111.8058261,"AZ",33.414991
"4331","adEJYiysRmK8eDqnHP9N6A","American (New), Restaurants","Phoenix","Carl's Jr 7091",-112.031334,"AZ",33.640102
"4332","W7UtoDde1ekOmsEeMl8XCw","Food, Desserts, Delis, Bakeries, Restaurants","Glendale","European Bakery and Deli",-112.1374083,"AZ",33.6396118
"4333","oN4RW6zQn2JMlcWL7Ukqgw","Restaurants, Pizza, Italian","Florence","A & M Pizza",-111.392423,"AZ",33.017727
"4334","S-gBAkaS2Xy8xIlV2LDBIw","American (New), Restaurants","Glendale","Bistro Daniel",-112.153974,"AZ",33.611161
"4335","RLjA7TBXJfyqDfPuVCcrtQ","Restaurants, Italian","Paradise Valley","Prado",-111.9641728,"AZ",33.5388471
"4336","0YEbfeYZXkcTwjos9cgaEA","Mexican, Restaurants","Scottsdale","Rubio's Fresh Mexican Grill",-111.9257693,"AZ",33.7802448
"4337","tXJjKTEAqwi-jdPjeBqvhg","Food, Ethnic Food, Thai, Specialty Food, Restaurants","Tempe","5 R Cha Thai Diner",-111.936464,"AZ",33.422959
"4338","eb-d7bMXnzO8DGWJ5x552g","Breakfast & Brunch, Diners, Restaurants","Phoenix","IHOP Restaurant",-112.100947,"AZ",33.6405699
"4339","OrF48GFHheuCie9cMYkldA","Mexican, Restaurants","Phoenix","Amando's Bros",-112.0867893,"AZ",33.509135
"4340","-sTBvM1pOpZts9dnJ6_5Xw","Fast Food, Sandwiches, Restaurants","Chandler","Subway",-111.8419339,"AZ",33.3405799
"4341","oIwKhqTtHRebTW9jPiBTrw","Fast Food, Restaurants","Queen Creek","Taco Bell",-111.68442606926,"AZ",33.2834271075415
"4342","IVc23uY-36WUNYoIbz42Fg","Wine Bars, Bars, American (New), Nightlife, Restaurants","Phoenix","Switch Restaurant & Wine Bar",-112.073629,"AZ",33.4770236
"4343","Um5VnQXli9IwplV2rmgggg","Buffets, Restaurants","Phoenix","Souper Salad",-111.9867129,"AZ",33.4783911
"4344","mkLVdKIReJQicOT8a4O7YQ","Food, Coffee & Tea","Glendale","Starbucks Coffee",-112.2029218,"AZ",33.6706548
"4345","WQJwpYwEFT_QTR-lFIh5mA","Food, Ethnic Food, Grocery, Specialty Food","Phoenix","Yasha From Russia",-112.013517,"AZ",33.580412
"4346","MEraJIKYztC7IOzYwMe86g","Restaurants, Pizza, Italian","Phoenix","Raimondo's",-112.080548,"AZ",33.510317
"4347","yc5AH9H71xJidA_J2mChLA","Pubs, Bars, Nightlife, Irish, Restaurants","Phoenix","Rosie McCaffrey's",-112.061566,"AZ",33.509517
"4348","2ZnCITVa0abGce4gZ6RhIw","American (New), Sandwiches, Restaurants","Phoenix","Viad Tower Restaurants",-112.074315,"AZ",33.468988
"4349","BQ0DSBD_xk441ESKonwjfw","Sandwiches, Restaurants","Chandler","Subway",-111.8235666,"AZ",33.2918072
"4350","zSEknIqmkGL1pQt-ApEeoQ","Restaurants, Italian","Phoenix","Aiello's Salumeria",-112.063427,"AZ",33.607105
"4351","T0MVcmAYTrID2kR0KkFLZg","Dive Bars, Bars, Nightlife","Phoenix","Caravan",-112.091066,"AZ",33.50863
"4352","TusXhzJIpe0xv3vm2weUhA","Italian, Pizza, Restaurants","Litchfield Park","Barro's Pizza",-112.340743,"AZ",33.5098766
"4353","wX_yIM9EdgqLaSA7XmlqbA","Food, Grocery","Surprise","Walmart Neighborhood Market",-112.392505,"AZ",33.622887
"4354","9DsXB8T3UwBYiLPiLJJuNQ","Nightlife, American (Traditional), Karaoke, Bars, Restaurants","Scottsdale","Ernie's Restaurant & Bar",-111.92405,"AZ",33.581864
"4355","R-FdsfWfBtp_cam3wcsz-Q","Food, Beer, Wine & Spirits","Scottsdale","Phoenix Wine",-111.928052,"AZ",33.583729
"4356","mpdl2_v3MDJVzTaxvlEGTA","Bars, Caribbean, Nightlife, Lounges, Restaurants","Phoenix","Rum Bar",-112.0720214,"AZ",33.455572
"4357","yuS1qDTkido8zUFrfj8O0g","Restaurants, Italian","Phoenix","Cafe Roma",-112.0739452,"AZ",33.4496092
"4358","PlUIAROWvdsM0KQV7IIqqA","Pizza, Restaurants","Glendale","Streets of New York",-112.1849825,"AZ",33.6107458
"4359","EgjFg_apjNerroqYiokcag","American (New), Restaurants","Scottsdale","Du Jour Restaurant",-111.83147,"AZ",33.581955
"4360","FyN6aerPklmO8weJbGlPsg","Pizza, Restaurants","Avondale","Papa Murphy's",-112.345359,"AZ",33.430535
"4361","CICu2tclxRB7JgW_I2a8rQ","Chinese, Restaurants","Glendale","Grand Dragon",-112.1609791,"AZ",33.5676972
"4362","FsrnbygQZYa0rEjppDXwHw","Pizza, Restaurants","Queen Creek","Domino's Pizza",-111.632682,"AZ",33.25183
"4363","XTtNevBI5G5x_GjFqSBMpA","Food, Ice Cream & Frozen Yogurt","Phoenix","Baskin-Robbins 31 Ice Cream Stores",-111.9954935,"AZ",33.5097936
"4364","rF5uvk0-2_N60UxJ1NRl0g","Breakfast & Brunch, Restaurants","Gilbert","The Good Egg",-111.8237656,"AZ",33.3488989
"4365","EoXng9fWfbN49OvLpnhH8Q","Mexican, Restaurants","Phoenix","Raliberto's Mexican Food",-111.9953366,"AZ",33.4949064
"4366","p8Lx4U-5uvp7TAhT08-wkg","Dive Bars, Bars, Nightlife","Mesa","Kay's Place",-111.856422,"AZ",33.4090855
"4367","FHz_IQCRRRv0dTznT9oT5w","Food, Donuts, Coffee & Tea","Glendale","Dunkin' Donuts",-112.185319,"AZ",33.612089
"4368","CuyNmwDOLeMTrbv2c6rNxA","Mexican, Restaurants","Mesa","Rosita's Fine Mexican Food",-111.8774978,"AZ",33.3640435
"4369","l8v1GHaB4CsryK6MioZ21A","Fast Food, Tex-Mex, Restaurants","Phoenix","Taco Bell",-111.9784789,"AZ",33.5825731
"4370","On_3zLdujQdvDbBYUirNWw","Restaurants, Italian","Scottsdale","Taggia",-111.925004124641,"AZ",33.5088652465793
"4371","EkOvYqD7xqwIJMWj-DO1Zg","Mexican, Restaurants","Phoenix","La Parilla Suiza",-112.1346348,"AZ",33.5820545
"4372","iqLVYrsX25XUZqjRjvbYfg","Bakeries, Food, Coffee & Tea","Phoenix","Tammie Coe Cakes",-112.065567970276,"AZ",33.458692129096
"4373","eV25RVJvKcvPQqxSde0lBQ","Hot Dogs, Food Stands, Restaurants","Tempe","La Katra Hot Dog Cart",-111.9600221,"AZ",33.3782372
"4374","B5hhRbxDIADG-bFaQIEWag","Chinese, Restaurants","Phoenix","New Asian Kitchen",-112.1505589,"AZ",33.6391352
"4375","WwFsYHahQIMzuilmOAfR8g","Bakeries, Food","Mesa","AA Wholesome Bakery",-111.875533,"AZ",33.413062
"4376","YkFBelUWinftlweJzuiIAw","Food, Desserts","Phoenix","Urban Cookies",-112.0647931,"AZ",33.5061711
"4377","hh-jaG2HPFdwul-yRddOOA","Food, Ice Cream & Frozen Yogurt, American (Traditional), Restaurants","Goodyear","Baskin-Robbins",-112.3942851,"AZ",33.45723
"4378","Y6Qsu0EYDFtOOtxdYf51Pw","Food, Grocery","Tempe","Bashas'",-111.9116464,"AZ",33.3334981
"4379","mKNK-LCFJMtYuNc8kzsaAw","Food, Convenience Stores","Phoenix","Quiktrip",-112.119077,"AZ",33.611312
"4380","FKHv7FkblONv9qqBndJUrg","Nightlife, Bars, Gay Bars, Diners, Restaurants","Phoenix","Denny's",-112.065231,"AZ",33.509551
"4381","ezh7DWNch2eNHTUyAnV7lg","Food, Health Markets, Grocery, Specialty Food","Gilbert","Sprouts Farmers Market",-111.7556739,"AZ",33.3034664
"4382","p7m9uYWxKSFCF-qC7hPxPQ","Korean, Japanese, Restaurants","Phoenix","J.K. Sushi",-112.0645843,"AZ",33.6402149
"4383","mp9hMnOobCLNB_iR4sqm_w","Food, Grocery","Phoenix","Fresh & Easy Neighborhood Market",-112.056235,"AZ",33.639761
"4384","Pg8OPh1D2ws0xO-I-8ppoA","Bars, Restaurants, Nightlife, Pizza, Sports Bars, Italian","Phoenix","Upper Crust Pizza Patio Lounge & Wine Bar",-112.030189633369,"AZ",33.67106847428
"4385","rbiRLiFTG098z9JaK3Nshw","Latin American, Restaurants","Phoenix","Guanaquito",-112.0507475,"AZ",33.4658736
"4386","gUt-pPUpOVVhaCFC8-E4yQ","Nightlife, Asian Fusion, Sushi Bars, Karaoke, Restaurants","Scottsdale","Geisha A Go Go",-111.926703,"AZ",33.499006
"4387","5Isf5xz3rNZk0y79UE6uIw","Burgers, Bars, Nightlife, Restaurants","Tempe","Devils Den Sports Grill",-111.9321108,"AZ",33.4219892
"4388","Cp6JGY5YIRncTV_My9nf9g","Seafood, Mexican, Restaurants","Phoenix","Mariscos Playa Hermosa",-112.0474748,"AZ",33.4576266
"4389","-92fePI5W6MwOaxMxphFjA","Food","Glendale","My Big Fat Greek Express",-112.225578,"AZ",33.641598
"4390","w-KjLZY8Nsv3zsD_qZJo7Q","Food, Ethnic Food, Specialty Food","Queen Creek","Golden Harvest",-111.6344769,"AZ",33.2497757
"4391","5weJ3DRKwvQ9claomkYq9w","Pizza, Restaurants","Chandler","Fox's Pizza Den",-111.8402382,"AZ",33.3373133
"4392","mQ6_slsCd8-c8WFNtESnqw","Mexican, Restaurants","Tempe","Filibertos Mexican Food",-111.957916,"AZ",33.4075498
"4393","h7hr0v3E1ulU2sXNItD5UQ","Mexican, Restaurants","Scottsdale","Fiesta Burrito",-111.9216144,"AZ",33.4659256
"4394","MdwoM1Qf87nmdA6Ma6tnMQ","Shopping, Drugstores, Beauty & Spas, Food, Convenience Stores, Cosmetics & Beauty Supply","Scottsdale","Walgreens",-111.8619499,"AZ",33.5747394
"4395","lq2iZK7epi23byzcejjqTg","Breakfast & Brunch, Restaurants","Phoenix","IHOP",-111.9754,"AZ",33.320411
"4396","8Hn5X1AqgmSLHRG2KgBJBg","Italian, Pizza, Restaurants","Tempe","Oregano's Pizza Bistro",-111.9466751753,"AZ",33.421617342644
"4397","0udEgNqy5rLR5pZ4kD19Og","Thai, Restaurants","Tempe","Thai Basil",-111.944749,"AZ",33.421657
"4398","IW9yHeqnFCEbO5s1UCrqeA","Bakeries, Food, Desserts","Tempe","Arai Pastry",-111.960264,"AZ",33.42183
"4399","0tQhcd-ACWuEm_sWx1fKUg","Food, Farmers Market","Mesa","Vertuccio Farms",-111.6867973,"AZ",33.3428481
"4400","sgBl3UDEcNYKwuUb92CYdA","Seafood, Dim Sum, Chinese, Restaurants","Chandler","China King",-111.8605718,"AZ",33.3210491
"4401","i213sY5rhkfCO8cD-FPr1A","Food, Breweries, American (New), Pizza, Restaurants","Phoenix","BJ's Restaurant & Brewhouse",-111.9746066,"AZ",33.678615
"4402","SgTjnyElc26gPUghVuCuSQ","American (Traditional), Restaurants","Phoenix","Keegan's Grill & Taproom Foothills",-111.981797218323,"AZ",33.3192686114948
"4403","79_ximd9-lVcXcWqZy8RgA","Japanese, Restaurants","Scottsdale","Sarku Japan",-111.9296765,"AZ",33.5025941
"4404","ishjLG3Sc94ZOelXZZhaIw","Japanese, Restaurants","Scottsdale","Benihana",-111.9253792,"AZ",33.6345046
"4405","5zBByzp0n11ecpXiqa3ZRw","Food, Ice Cream & Frozen Yogurt","Glendale","Yogurt Place",-112.1862563,"AZ",33.6534344
"4406","H91jZ9BiQZZ4_7OlEd6eQg","Burgers, Restaurants","Tempe","The Habit Burger Grill",-111.9103938,"AZ",33.3637683
"4407","rPeFwXSCQ-TilxOgLxjJkA","Food, Specialty Food, Meat Shops","Sun City","Al's Meat Market",-112.2900174,"AZ",33.6532332
"4408","RdzsxC8Q3ybBcJohpywSwQ","Pizza, Restaurants","Tempe","PIZZAM!",-111.9449183,"AZ",33.3490842
"4409","I2_yeLfTzXHGwi8an0tL4w","Food, Coffee & Tea, Sandwiches, Restaurants","Scottsdale","Jolta Java",-111.926272,"AZ",33.6174589
"4410","I4uAbB_i9dLtPkWJvyOXiQ","Food, Grocery","Phoenix","Albertsons-Osco",-112.126087,"AZ",33.799849
"4411","t2UksYLHqIeKcOIwsuLhjQ","Food, Ice Cream & Frozen Yogurt","Phoenix","Maggiemoo's Ice Cream & Treatery",-111.9777098,"AZ",33.3212765
"4412","1bLnV57i6UYvG_FSG-7WTg","Chinese, Restaurants","Avondale","New Wok Chinese Food",-112.304277,"AZ",33.434116
"4413","saON8-nDZi5W64u1xGtmPA","Afghan, Pakistani, Restaurants","Phoenix","Khyber Halal",-112.0304741,"AZ",33.4942363
"4414","W7xb2iS4cYL14Yi5LOGSkA","Pubs, Bars, Nightlife, Sandwiches, Restaurants","Tempe","Bison Witches Bar & Deli",-111.9381604,"AZ",33.4238102
"4415","9cANTUpowLc0Xly53ThAwg","Food, Convenience Stores","Tempe","Sunshine Convenience Mart",-111.883266,"AZ",33.421591
"4416","NvyoHhPm8wnkxIHaaJYHFw","Food, Automotive, Convenience Stores, Gas & Service Stations","Queen Creek","Quiktrip",-111.6342993,"AZ",33.2486638
"4417","Jo6n3SXdj7-ILMbNdeIDVw","Food, Beer, Wine & Spirits","Phoenix","BevMo",-112.1117309,"AZ",33.7129653
"4418","jHte0SjUldZeDDZ5py0ZhA","Fast Food, Pizza, Restaurants","Phoenix","Pizza Hut",-112.003749,"AZ",33.48073
"4419","cSY4B9WBslxhpkJqaQLwJA","Food, Grocery","Scottsdale","Albertsons-Osco",-111.9245933,"AZ",33.4790013
"4420","bqktAhYfTOXp8lNwghu1BQ","Fast Food, Restaurants","Tempe","Jack In The Box",-111.8938501,"AZ",33.4218001
"4421","MGYsSEF1HHCw6bUjskjJVw","Food, Coffee & Tea","Mesa","Starbucks Coffee",-111.600699,"AZ",33.380587
"4422","-AAig9FG0s8gYE4f8GfowQ","Pizza, Italian, Sandwiches, Restaurants","Phoenix","Pane Bianco",-112.0739689,"AZ",33.5006532
"4423","CDY7AE5HWBy0TJXCakqLBQ","Pizza, Restaurants","Gilbert","Barro's Pizza",-111.757177,"AZ",33.32238
"4424","Egz__VbBv44tWPY95rPWEQ","Food, Coffee & Tea","Phoenix","Starbucks",-112.09836,"AZ",33.656005
"4425","IIM0aFvL_ogc7iD36Dfzpg","Food, Grocery","Phoenix","Smart & Final",-112.022422,"AZ",33.495461
"4426","Zh_y9AmSfWZpR2JB9wye-A","American (New), Restaurants","Scottsdale","True Food Kitchen",-111.9255304,"AZ",33.6239149
"4427","7_fkHRNNHSFVP0pQCWm4yQ","Nightlife, Bars, American (Traditional), Chicken Wings, Restaurants","Chandler","Max & Ted's 480",-111.8416131,"AZ",33.3111879
"4428","TxxhWPMILH40JlZbX7KNHA","Sandwiches, Restaurants","Scottsdale","Cousins Subs",-111.8865712,"AZ",33.5792084
"4429","3MgiBDv_rTALZQPDTixrgw","Food, Donuts, Coffee & Tea","Scottsdale","Krispy Kreme Doughnuts",-111.8904642,"AZ",33.6722465
"4430","1CNKe3H07sLu6rigOpAYsg","Arts & Entertainment, American (Traditional), Arcades, Restaurants","Tempe","Dave & Buster's",-111.9043028,"AZ",33.4329724
"4431","8z2DkKf_FrPVNtt_5w4QsQ","Chinese, Restaurants","Peoria","Panda Express",-112.2680974,"AZ",33.7106222
"4432","-Ogv7rpcgUHkFaSy3vD8Sw","Buffets, Chinese, Restaurants","Phoenix","Hong Kong Gourmet Buffet",-111.978392,"AZ",33.304138
"4433","W-9YqWhkfeK-K3xGFvFeuw","Mexican, Restaurants","Phoenix","Big Burrito",-112.0997084,"AZ",33.553712
"4434","WDes-WBEz0xa9ar8nMTvuw","Restaurants, Italian","Scottsdale","Sbarro Italian Eatery",-111.9296765,"AZ",33.5025941
"4435","txCJurIIrE9ZoHu3gZUvnQ","Seafood, Restaurants","Chandler","Red Lobster",-111.967678,"AZ",33.320451
"4436","_uy2i0KjsilMG0kGHr9q8Q","Food, Coffee & Tea","Mesa","Lo-Fi Coffee",-111.8345171,"AZ",33.4145172
"4437","-uSHlr8Wk6f8ewVEgsvcWQ","Breakfast & Brunch, Diners, Restaurants","Tempe","Devil's Diner",-111.9400737,"AZ",33.4241412
"4438","8AYH_pFl8GpPKCR_k-QigA","American (Traditional), Restaurants, Comfort Food, Event Planning & Services, Caterers","Scottsdale","Boston Market",-111.9264522,"AZ",33.4781389
"4439","KqEbhQYu7ZBQY_gP0H0YJQ","Chicken Wings, Restaurants","Phoenix","Wing Stop",-111.994039,"AZ",33.479852
"4440","psm1tqE9dxRWWictMCnLuQ","Mexican, Restaurants","Phoenix","Filibertos Mexican Food",-112.011111,"AZ",33.3787809
"4441","opikDGSxDcfZwYWbk7dKtw","Food, Grocery","Phoenix","Fresh & Easy Neighborhood Market",-112.083116517711,"AZ",33.4945700621264
"4442","hfdiI70VeWZPfe-DTQancg","Bakeries, Food, Gluten-Free, Donuts, Restaurants","Scottsdale","Gluten Free Creations",-111.917542,"AZ",33.466112
"4443","nDHyino_t7O94ZzRHGUApw","Grocery, Shopping, Florists, Food, Beer, Wine & Spirits, Flowers & Gifts, Restaurants","Mesa","Aj's Fine Foods",-111.7542367,"AZ",33.3824032
"4444","MuIXnv7Oq7X3-4aEsp9dDA","Gastropubs, American (New), Restaurants","Scottsdale","Citizen Public House",-111.927951,"AZ",33.498028
"4445","5hFnyiEboorArk7cbCYeXQ","Greek, Mediterranean, Restaurants","Phoenix","JT Gyros",-112.132496,"AZ",33.626344
"4446","jN2vO5zPFBb2ehpbQpk_Dw","Food, Ice Cream & Frozen Yogurt","Scottsdale","Yogurtology - Grayhawk",-111.9060007,"AZ",33.6717895
"4447","yVQiGdxmnrkJDyQXv2maNA","Vietnamese, Restaurants","Phoenix","Pho Thanh",-112.0962274,"AZ",33.5097112
"4448","EbqMsiVbaF8AyHwDfYgj7A","Food, Coffee & Tea","Phoenix","Starbucks Drive Thru",-112.031029,"AZ",33.50741
"4449","nL9tCTn4Sswcwcdkol4URA","Department Stores, Grocery, Fashion, Shopping, Food, Mobile Phones","Buckeye","Walmart",-112.5577401,"AZ",33.43238
"4450","u36r5QRRwvFQGBblrMxDlA","Bars, American (New), Restaurants, Sports Bars, Nightlife","Avondale","Lighthouse Sports Bar",-112.3248003,"AZ",33.4931249
"4451","x-lEn6WxwqSNrdYdgjRsyw","Delis, Sandwiches, Restaurants","Tempe","Dilly's Deli",-111.94542,"AZ",33.4221126
"4452","RPxlw8cw2Xykv8YzK5sfCQ","Shopping, Drugstores, Beauty & Spas, Food, Convenience Stores, Cosmetics & Beauty Supply","Chandler","Walgreens",-111.8749144,"AZ",33.3055296
"4453","r_zSKJm5f_x79IXx27mtRw","Diners, Restaurants","Scottsdale","IHOP",-111.8929644,"AZ",33.6470463
"4454","DjJFnY7_Um0XhfazxlPO1Q","Food, Specialty Food","Scottsdale","Doc Popcorn",-111.9296765,"AZ",33.5025941
"4455","faSdsW2s_SaVN0KTy-R2MQ","American (New), Restaurants","Scottsdale","L'academie Restaurant",-111.9260148,"AZ",33.4983942
"4456","IqRNPvXvbUbxvfgC6cj6gg","Diners, Restaurants","Phoenix","Denny's",-112.1180868,"AZ",33.5688286
"4457","zsDUCO_ACzi1bGqsoiSjww","Food, Coffee & Tea","Glendale","Teavana",-112.2286575,"AZ",33.6402914
"4458","_AwvPzaNPGQ_QZSWgsfOiw","Food, Coffee & Tea","Peoria","Coffee, Tea & Me",-112.2698024,"AZ",33.5515055
"4459","hJVt1P4FOvj-soabliLdaA","American (Traditional), American (New), Chicken Wings, Restaurants","Tempe","Rock-n-Roll Fingers",-111.9249272,"AZ",33.4074496
"4460","TWeA9VoP4hBSJtk3uHTEzg","Bakeries, Food, Sandwiches, Restaurants","Scottsdale","Paradise Bakery",-111.9296765,"AZ",33.5025941
"4461","d7V3ykQHqChv0KtXEanKLw","Food, American (Traditional), Breweries, Restaurants","Phoenix","Rock Bottom Restaurant & Brewery",-111.9746066,"AZ",33.678615
"4462","OJG6XEdu2EB60r6OxLFsCg","Filipino, Restaurants","Mesa","Wholly Grill",-111.875779,"AZ",33.413158
"4463","JoqrcQuzD3yEvs9KvN82ag","Fast Food, Restaurants","Mesa","Wendy's Old Fashioned Hamburgers",-111.637,"AZ",33.377497
"4464","lgMFDLFxGDon26AMizZSlQ","Food","Phoenix","KFC",-112.072897,"AZ",33.378169
"4465","CvJNcUtmNubDF8UmuduNXg","Pizza, Buffets, Restaurants","Phoenix","Peter Piper Pizza",-111.9969042,"AZ",33.4804272
"4466","rkIK55cyfE8al9yub-4YHQ","Pizza, Restaurants","Peoria","Ballpark Pizza & Subs",-112.222402,"AZ",33.6101798
"4467","Co-sJv4GNxILkF79ZMLq-Q","Asian Fusion, Chinese, Restaurants","Phoenix","Panda Express",-111.9300279,"AZ",33.6556844
"4468","l4ymgiD1WnsSrwxWWk7a3Q","Food, Bagels, Delis, Restaurants","Phoenix","Einstein Bros Bagels",-111.979961,"AZ",33.3190981
"4469","yFQBmF9xwcnnpA6P1IcoEw","Food, Ethnic Food, Shopping, Specialty Food","Phoenix","Tan Phat Market",-112.081444,"AZ",33.510213
"4470","zWl6V8-L6m9Xfmpq_MqkKw","Mexican, Restaurants","Chandler","Filiberto's Mexican Food",-111.8257882,"AZ",33.2917628
"4471","54aw2tX7LQmxiU2DOZxdUA","Food, Desserts","Phoenix","The Loaded Cupcake",-112.0740373,"AZ",33.4483771
"4472","85fKIrxqQBUtq4OMvrXTNQ","Food, Coffee & Tea","Gilbert","Starbucks",-111.7893255,"AZ",33.2814031
"4473","Aalbsk2pFczUedpRWKUyPw","Sandwiches, Restaurants","Chandler","Philly's Famous",-111.8592538,"AZ",33.3228773
"4474","NCbHGtOP5yJBJsPPaE3X5g","Indian, Buffets, Restaurants","Phoenix","India Palace",-112.1223355,"AZ",33.6397237
"4475","QiNZaRZ5RmCfYiBgk3ApEQ","American (Traditional), Restaurants","Avondale","Claim Jumper",-112.2797864,"AZ",33.4645484
"4476","z3zcsnK26QhC7TqDX73zvA","Bars, American (Traditional), Nightlife, Steakhouses, Sports Bars, Restaurants","Phoenix","Black Angus Steakhouse",-112.1174765,"AZ",33.5777369
"4477","v68yAIw0gpn15xwtcR_rKg","Food, Coffee & Tea","Phoenix","Dutch Bros. Coffee",-112.0190828,"AZ",33.6405124
"4478","41j3GB7M-Lwq284Pfb9zgw","Bars, American (New), Nightlife, Restaurants","Phoenix","Angels Trumpet Ale House",-112.0714138,"AZ",33.4570868
"4479","CIpzeDYD252nq0nRA4px5A","American (Traditional), Restaurants","Scottsdale","Charleston's",-111.924724,"AZ",33.639342
"4480","c0_xuxaKn6ZN20et9jpNFg","Burgers, Fast Food, Restaurants","Phoenix","McDonald's",-112.0980877,"AZ",33.6378146
"4481","CV4DDFG6tII-ehzaWPXK4g","Bakeries, Food, Breakfast & Brunch, Restaurants","Phoenix","Wildflower Bread Company",-112.1203279,"AZ",33.6674187
"4482","8yxuxxKHRtyIzwE4cIVRiA","Food, Ethnic Food, Grocery, Specialty Food","Mesa","Asiana Market",-111.875578,"AZ",33.394432
"4483","c0eHRit6jUbuFwIZUZsuBQ","Food, Specialty Food","Phoenix","The Dipping Well",-112.1146762,"AZ",33.3777664
"4484","nglQaQXuU-d38fGe_tM5-Q","Steakhouses, Restaurants","Scottsdale","Cholla Prime Steakhouse & Lounge",-111.8856396,"AZ",33.4543305
"4485","NdNdgzSo7M0-RSWDPWKihg","Pizza, Restaurants","Mesa","Barro's Pizza",-111.68486308216,"AZ",33.4359141763479
"4486","tLvaZcQ1BvgSyA8KU2qgxw","Afghan, Restaurants","Mesa","Flaming Kabob",-111.784494,"AZ",33.37942
"4487","732Z5HGLEEBjAgXxfnuXlQ","Delis, Sandwiches, Restaurants","Scottsdale","Jason's Deli",-111.9257587,"AZ",33.5828014
"4488","RCreCD-8sqSljl7hlzjU0Q","Fast Food, Sandwiches, Restaurants","Scottsdale","Quiznos",-111.8804955,"AZ",33.5803924
"4489","GqdJHel5Ld8DI415QBDyIQ","Food, Grocery","Glendale","Smart & Final",-112.227394,"AZ",33.638706
"4490","L8STRioAgDx-_FRFuuUU2Q","Fast Food, Mexican, Restaurants","Fountain Hills","Senor Taco",-111.7142695,"AZ",33.5738374
"4491","dzncF6n6MHJLXUo4_J6eig","Barbeque, Restaurants","Mesa","Allison's Texas BBQ",-111.685046,"AZ",33.416355
"4492","UE4h9OXNzNInmxseAkUihw","Thai, Restaurants","Tempe","Thai Basil",-111.9261561,"AZ",33.4164522
"4493","1J6fSg7Vd3gycjkqT7jW9Q","Food, Ice Cream & Frozen Yogurt","Phoenix","Yogurtini",-112.0731767,"AZ",33.4484279
"4494","78LKm6R1xvFDvZJQY8O15Q","Food, Farmers Market","Phoenix","Wholesale Organic Chicken Feed Buyers' Club",-111.9955103,"AZ",33.4886988
"4495","F1g9vXMNnCAAXz5yayTYEA","Food, Specialty Food","Chandler","FoodWise",-111.835541,"AZ",33.334558
"4496","fRtuc2k17r6aZMJWEMcXFQ","Food, Ice Cream & Frozen Yogurt, Fast Food, Restaurants","Phoenix","Dairy Queen",-111.9802259,"AZ",33.3309485
"4497","_NWot0cb2Ug3-IzXQY2THw","Food, Specialty Food, Meat Shops","Scottsdale","French's Meat Shoppe",-111.9112283,"AZ",33.4654569
"4498","U6WDGMA7Bqxqw_tDQjbsZA","Delis, Sandwiches, Restaurants","Peoria","Tony's Bagels Deli & Coffee",-112.255836,"AZ",33.60912
"4499","84FqEj70SuGW22I2l6SxdQ","Pizza, Restaurants","Phoenix","Ray's Pizza",-112.127874,"AZ",33.7999505
"4500","jn3OgTqiQIFymRA9U0PTfQ","American (New), Restaurants","Phoenix","Arizona Baseball Club Restaurant",-112.066662,"AZ",33.444799
"4501","ycVqiW3DlUd061HeZuI-cQ","Food, Ice Cream & Frozen Yogurt","Gilbert","Baskin Robbins",-111.789896,"AZ",33.3209897
"4502","wT0L6ZyFjq3CQKYqENvC3g","Buffets, Mongolian, Restaurants","Phoenix","Genghis Grill",-111.9793285,"AZ",33.5984163
"4503","iJPG0GPcIirjOMlmzZWxBQ","Bakeries, Food, Filipino, Restaurants","Phoenix","Casa Filipina Bakeshop & Restaurant",-112.0982935,"AZ",33.6108797
"4504","oxsCvEkQNNIbOPDt_QK_0A","Pakistani, Indian, Restaurants","Scottsdale","Jewel of the Crown",-111.9260519,"AZ",33.4941704
