"","votes.funny","votes.useful","votes.cool","user_id","name","average_stars","review_count"
"31767",0,0,0,"qPMVOkVm7NJF1IpL2yvMLA","James",3,2
"31768",24,99,37,"VodytPedYtXnl0UhfT7-Qw","Sean",3.71,121
"31769",92,283,144,"DLwmGnV-BbU8KMekwA3Bvw","Melissa",3.88,196
"31770",79,46,21,"BW2sIZnJSRbi-FcGpU7MYg","Steve",3.65,40
"31771",1,7,0,"qMd49Y5NkpJVsKHtr7V6Tg","Kelly",3.82,11
"31772",2,13,4,"VONfPEsY8qUO2LSYFI4yRQ","Sunny",4.06,18
"31773",17,51,15,"X74iDW0yAiEUEQzmWK39pg","Piao Piao",3.56,72
"31774",2,5,0,"yYNzWywb1XGKVrVFsDGZaQ","Forest",2.4,5
"31775",0,5,5,"ahReVaqeGDLjMXPsACTOzA","RAY",5,3
"31776",5,19,15,"c1JYN_hMKQKziW6HrTA3cg","Kelly",4.25,8
"31777",1,2,0,"VXPg5er78K997n_cXMDRlg","Jess",3.17,6
"31778",0,4,1,"db0B0P2Xa3g8g7vQXgeiiw","MaryAnn",3.75,5
"31779",46,97,48,"KZOC0NtIFcp6v27UQHk6tg","Mark",3.67,122
"31780",0,0,0,"87cOKvofArTpJoAKRs27AQ","Todd",2.75,4
"31781",8,18,9,"VRpGqz34M2s_vOs-B3ww4w","Peter",4.03,30
"31782",0,0,0,"-_UkIF706Xr2H1aaYEhdww","Daniel",5,1
"31783",27,121,64,"QT-7jpsEuCR-pFro59KBtQ","Stacey",4.48,103
"31784",0,2,0,"ZnEQAVC1ZeRnBzSfUWrhHw","amanda",5,4
"31785",1,9,3,"baWtxhpfoA85dD-9_hukYA","H.",4.33,12
"31786",0,0,0,"hj_J3GxPHsbMbjKLlnR9-g","Sunil",5,1
"31787",9,15,6,"goFvtFPw2m9zdQsHyC8_nw","Lee Anne",3.71,50
"31788",0,2,1,"pLCTr-amfxzp3JXli3y9Kg","Gabrielle",3.83,6
"31789",57,219,73,"c4cFM9QSSZE1SxdeGqhBng","Leila",4.06,110
"31790",2,4,0,"PdABgIHqjXj3exIX3VGx9w","L",3,5
"31791",0,4,0,"u8PAd8MAZYAPasKd_cB17g","John",2.33,3
"31792",3,11,1,"8X8IpL3AnYvHxZ0Tw4nnGA","Laurie",4.44,9
"31793",0,3,0,"q2v31LSKFo79sdtXsYM8aQ","David",3.67,4
"31794",0,1,0,"AwT82s3aTBcUUznj87hWzA","Crystal",5,2
"31795",1,1,0,"uIym9LtkuwvzUP6pQRrlGA","Brittney",3.33,3
"31796",20,31,19,"B63qAIvH3jVUlA6ssqVSnA","Amy",3.68,19
"31797",0,1,1,"emMJgNYUvKTLnTtjVfGj3w","Dan",5,1
"31798",15,81,19,"-oxYFP2H_rOiqHzjzoGJIg","Justus",3.91,34
"31799",34,189,58,"PMOSq9rZQr82wamFCcz-iw","Chris",3.77,95
"31800",2,5,3,"CbqhHQFpWpB8BCTNkU_ppA","Ana",4,1
"31801",26,82,32,"rnTxqJus-1iCMfdPvvSfaw","Sylvia",4.71,65
"31802",137,336,164,"667JwuiC60a7MeMjwb9Bvg","Rachelle",4.06,180
"31803",0,2,0,"YurPP5__x4n8WRAZ3VsBIw","Dorene",3,2
"31804",1,5,2,"KY7MQzgtx6Z5WFBIXVcoIw","James",3.33,6
"31805",3,18,6,"1_iqTTsmzaQgz-USmqv-Xg","Jennifer",3.14,14
"31806",4,5,1,"MDXFmAbAyh7HNpCAxmUkcw","Thirstn",2.1,10
"31807",6,9,4,"iJkRxyEy2KJfJ5pwjJqfcw","Chelsea",3.88,18
"31808",0,4,1,"3ZZ6RqfAbjO-a_2Ulb5KGQ","Stephanie",1,1
"31809",7,1,0,"fJBIsEiyC7DYh9HvMDSs3Q","Tim",2.5,2
"31810",0,1,0,"pq8UnlPDTjhB9sdoIotVrA","nikki",3.5,2
"31811",6,30,8,"KKhvK7Su-0fRxYMgnJgKhQ","Jeff",3.73,105
"31812",0,1,0,"EVNlkkKILjqiJ-i_pDIqeA","Arizona",1,1
"31813",0,0,0,"HUjxOju8G9eB-h4RejLhTg","JK",2.43,7
"31814",1,3,3,"pzhe1xUjM7BcbhyAtJpvrQ","Kila",3.33,3
"31815",0,4,3,"yjFaZiTH-NMKlrz0JCOkyQ","Craig",3,3
"31816",5,15,4,"Ah5ffYXDvK5gwzZSNTfXog","George",3.5,24
"31817",82,303,122,"hRdhlyNVtVvcf7oLn2J1Xw","Roxy",4.01,173
"31818",58,85,56,"ny2A-fISIH6tMHA_-_gqWQ","Selby",3.5,44
"31819",0,2,1,"wvK8pQaAyqyjFm2SN05EKw","Jon",5,1
"31820",0,0,0,"VBQR-deehMkDaYgBHkFcCQ","Ruby",5,3
"31821",0,5,0,"4dtj7o6gW1PF_boO9_QC-w","Alexis",3.4,7
"31822",0,0,0,"4nJBEiUNzJdvf_9LNFKHjA","Riley",4.33,3
"31823",0,1,0,"RBC0LrUHXdXgOv1vsrChxg","Irene",3,3
"31824",8,13,7,"-2gxrMHX8_F1Ep_ppWYTkw","Jennifer",3.4,15
"31825",25,68,31,"n2rQSpWpJQZZ2sOa2vDHwA","Michele",3.78,38
"31826",0,2,0,"NDqybujXKTG57CifvmNAxQ","Emily",5,8
"31827",0,3,0,"NwEtxe3VhIXorMn21lVR-g","Lori",3.25,9
"31828",0,0,1,"RpBvgM27uHjzEaWVCnDg_Q","Rich",5,3
"31829",0,1,0,"WfwCrZHOI7JZYurjrjtH7g","Kris",4,3
"31830",4,7,2,"ERooWMl7BS5hIgkbM1Xt5Q","Mona",2.33,3
"31831",4,43,8,"xjaADZ9vM1aT4P1HvI9_0g","Lori",3.79,98
"31832",1323,1787,1736,"xpMHUEbvHet50XDg98fJOQ","Jason",3.7,625
"31833",2,10,4,"D0AjBtRU_o3P1VteT97sNA","Sharon",4.9,10
"31834",432,900,446,"DBdGycigal-eU4BajGje9g","David",3.49,321
"31835",0,2,2,"l6eB_WbjS_0y2C1MArUiOA","Ashley",4.67,6
"31836",6,42,12,"12UnKFW0n2QGK1hT16YdHw","Olive",3.98,48
"31837",4,8,2,"rp-L-GH4KxN-2DhqWXY1OA","Dove",2.62,8
"31838",10,26,6,"1gCUuM9Cowu71O2dz72RzQ","Adam",4.2,44
"31839",3,13,1,"7Jj3K9V8cTwnRHAjfxfaqw","Jennifer",3.29,7
"31840",0,4,3,"eseok2hw-vVGxH3eJ2gH9Q","Monica",2.5,6
"31841",0,8,4,"wsouO79E-BW7lStwopkfjA","Gene",4,6
"31842",3,8,6,"x2EMc8oul9oVsDp4LzezZQ","mary",4,9
"31843",2,8,1,"hbPw_GOkfXMlyEgnHFDnZQ","Lynn",1.87,15
"31844",1,1,1,"hsnowHlwBBGBiKqQCAHbiw","Chase",4.5,2
"31845",0,0,0,"hgkd72Zq68ySHFqG4CUHfQ","Jason",3.75,4
"31846",1,6,1,"wB7YiVcqEWyL7arlVLsa-g","Amanda",4.6,5
"31847",4,27,12,"W2aEoLWdgN2esaGIOIrBfQ","Tish",3.87,23
"31848",30,102,52,"rl_o0q8z-Rv9bneDafM0KA","Jessica",3.72,109
"31849",2,18,0,"4tGsitca0eJV9E9lVbHBfg","David",2.8,25
"31850",4,11,3,"XWGCBxSa_ZlDErwj6969Bw","Eric",3.72,25
"31851",0,7,1,"zBIBqj-pU3zaqTAdGou4pA","Fula",4.33,3
"31852",2,21,7,"ZXTIFYJPsqBDeBaoGKJc_Q","M",3.64,11
"31853",2,3,2,"zEVRLXSYtY5H8NHVavW7rw","Douglas",4.67,4
"31854",0,3,1,"WxSMeBeDgXx6lylvx_OjoQ","Chris",1,1
"31855",2,2,0,"8jZPjWA_5xg7RpvbQrDHlA","Jerry",2,2
"31856",0,0,0,"YkCxVIwFJNwK6JGLJydFgA","Jeri",5,1
"31857",1,7,1,"tGyLLSOwpDPIdHxpwtsecw","Charlie",5,2
"31858",9,59,11,"BLyne083dmXK2MVZ0fH0zA","Angelina",3.56,119
"31859",0,0,0,"OcMWFYFFh2Svd2PmX_3xQA","Andrew",4,1
"31860",6,21,8,"TJ6KjOs1zqPx8v8OfxStqg","Kevin",3.58,26
"31861",8,38,10,"IbEEi2HSH3aFEShKzzDAZA","Alexandra",3.38,32
"31862",1,2,1,"3dnlm7ojgHB-cSuDONVzww","M",5,2
"31863",0,3,0,"YsTdL5RgU0qHHlsyFwDAaA","Kelly",3.62,9
"31864",6,41,21,"AeU-pVUrV7Hn5DmVgyA24g","Jenny",3.48,33
"31865",1,7,1,"sL6zr4XsrWW59DINdbvoKg","Casey",3.6,6
"31866",0,0,0,"2GOoVltLnT4cuclKqENUzg","Paul",5,1
"31867",2,6,1,"NT3XvRzcLtDCUgl6Cjb5ew","Nico",3.21,14
"31868",18,119,33,"EGiAtB4sgZhDdYpRkDneig","Courtney",4.15,165
"31869",0,1,0,"bIoc-MEaeeO--kMQ08E_6g","Gail",5,2
"31870",14,28,2,"OMdEQrPVBiXnhExtfbyRMg","Rocky",2.5,11
"31871",0,0,0,"8pMwa5FwUCYPnOSsMRn8tA","Ryan",5,3
"31872",0,2,0,"UbU3LiWl-NdGGKdkWkIJkQ","Anita",3,2
"31873",6,48,9,"turPLVMfH1YH-2kMtM9LLw","Katrina",3.63,57
"31874",32,47,29,"WRHeWNFbH-yMg-YoUbOcOw","Melissa",3.67,67
"31875",4,8,3,"rpvZJ32Ddkg16CC6bbZYhQ","Tori",4,7
"31876",5,12,4,"LGMHR3adplRGi1qmVBpiTQ","Nicki",4,7
"31877",6,22,7,"UqStea4GLwFdf8ijzuGBLg","Stephen",3.57,21
"31878",0,1,0,"8npiO5nwqI5JvhG_bGxLug","Samantha",5,1
"31879",1,3,2,"Y8ez_3OTcV-xkyCW99f4bQ","joe",3,3
"31880",0,0,1,"gWqPM_bwJWM0u1C8Ug4zAQ","Kati",4.5,2
"31881",1,2,0,"weJeVgkKdGdySD-njj9ymw","Bryan",4.33,3
"31882",0,8,2,"pYODUO_qVFAzDnEjtuMnQQ","Andrew",4,25
"31883",0,0,0,"D1Ue--8uQQ8OzxCogW7zFA","Jeremy",5,1
"31884",1,2,1,"1IF1mrKtZqbkfkYGOTy8sg","Mark",4,1
"31885",0,1,0,"gamYvJY-JaxQ0sV5Fkr3DQ","Becky",5,1
"31886",4,51,16,"f7etZ9-XUlA7nsIpFoaDRw","Kris",4.12,33
"31887",0,2,1,"IvRd0WE0LmU5QL2iPBUUqg","Stephen",5,3
"31888",0,1,0,"qFLGsVAkJKK56JjR5Cxlkg","Chad",4.5,2
"31889",0,4,0,"ZsLPGNGap84hB1RzmAupbA","Christyn",3.8,10
"31890",8,25,16,"WLAV81uzM8uKQWY2Dg_AYw","SnapdragonI",3.98,42
"31891",4,6,8,"YZM8lmG3VQtH9d4zFjmEpQ","eileen",4.5,14
"31892",0,6,7,"BERixTqrWurrt7uXs5it9w","Jenn",4.67,3
"31893",0,0,0,"JiQ08zuLwnJqChMFTvFzcQ","Tina",3.5,2
"31894",1,1,2,"jjvKphmOFHzS74r0psow8w","Bryan",2,2
"31895",0,0,0,"60G8tMm0_DDrVe9217dAkg","Sherri",5,1
"31896",0,0,0,"x737irkRUs8ABGRc2ILLAA","charlesb",3,2
"31897",1,5,2,"OcQbvnwL31w3t4eFKRwxBQ","Aliya",5,7
"31898",0,3,0,"e0qzZEIM5Z6wdHW6vpWqLw","Robert",4.25,8
"31899",0,27,4,"YVYq9Gd7noSUDaWPUPgHgQ","Phillip",4.29,14
"31900",0,1,0,"bkoneo7W11liSRztHgFpXQ","Mark",3.4,5
"31901",3,3,2,"I1qz2Pw6iYdmaeAmuzrtGA","Kimberly",4.2,5
"31902",2,37,2,"YWBuX2RBbwhYK1jGdZttJA","April",4.41,34
"31903",0,1,1,"1RbwYDIbu2D6pNZ_6ykQew","Gary",4.6,5
"31904",2,2,1,"h-iITaIe6R2ml8GMa8efFg","lance",4.29,8
"31905",1,3,5,"1-JrCzop9dKgMCoLo2F77g","Ruth",4.14,7
"31906",6,12,5,"-qmAD-MAZ5UCMgghTtKhbQ","Danielly",4.25,24
"31907",5,9,2,"8Y5ETV2Xf91biKj_sajB2A","Rich",3.9,32
"31908",3,8,0,"j1ZNu5-VRJPeOINMf1vQ7w","Barry",3,1
"31909",0,8,5,"QCvyjrulR8ibw0Tzx8P_OQ","Amanda",3.95,19
"31910",0,0,0,"uAstFxHUjCyJ6snL7gNU-A","Lacie",1,2
"31911",0,3,0,"L4Ksl4nwhKt1dUCtS3jZOw","Amy",3.33,6
"31912",4,9,3,"geIOggTVAGw215KOdqBdjA","Ed",3.42,12
"31913",0,6,4,"ixx04Y5cYGT0AAw6ZAUQ8g","Brian",3.33,10
"31914",0,6,0,"R8xAZICRKkz91tdMgXNGPA","Beth and  James",3.92,13
"31915",2,9,1,"FFZQNkvrqi3TZLyk1TlJhA","Sean",3,13
"31916",1,4,2,"4Cq-zhMELdFeRZHN9zy7-A","Dana",3.71,7
"31917",0,3,0,"VHGjlmJ2p1ncytxdbQeLaQ","Glenn",4,4
"31918",0,3,0,"Lq6iHtH3NsYtHS-aYrVKEQ","Mike",5,5
"31919",59,267,86,"hNNEsOCPde7nmZ80Ptak5A","Nidhi",3.18,203
"31920",7,15,10,"JweyEmbQCQFZNE1G7XHgXQ","Matt",4.23,22
"31921",1,1,0,"zr9UM7zAiPoxHy-a50IcXw","Richard",3,1
"31922",0,0,0,"mJ1Zu8zd-yffxdD_B7xYag","Brian",4.25,4
"31923",0,1,1,"lKSgFS-8k08ehDP2arED_Q","Ezra",5,2
"31924",0,2,1,"3XuPCUb3J1SoxPbNyl3boA","Tamara",4,2
"31925",2,14,4,"H-G2c_1A9lti1SqX-4DhUA","Tanya",4.19,16
"31926",1,1,1,"W1r8-sI-9xWvzaiZwfu99g","Monica",5,1
"31927",10,40,15,"D4-0xGve18qMPnWQgMTbyQ","Bruce",4.18,50
"31928",0,1,0,"-pL4qeiku0LJTuGckcOirA","Lydia",4,1
"31929",0,1,0,"YR__roMWzPmAq8bi4a5zWA","Ryan",4,2
"31930",101,147,67,"ZubK3U5PlTWy4VIQG_Wpzg","Audra",3.33,99
"31931",1,4,2,"LdLTtIYlFlYUXJ1HwmgNfA","Mimi",4.5,2
"31932",3,34,15,"iChi2kAiHDJtmzw4va-rbA","Brian",3.73,52
"31933",122,363,179,"uAt3-NAc5GhczTdbZogo0w","Jeff",3.45,286
"31934",2,3,2,"P6D9nJkBrx7rhyGtpHxHUg","Vikki",4.23,13
"31935",2,9,1,"Adq1NeKNVncZxNs9Pl677w","Brian",4.12,8
"31936",5,9,4,"rJFV07VmtHERqlkX0wkx-g","Jonathan",3.71,7
"31937",0,21,19,"sE5B8ypaWoI6wecamn8Dig","Benjamin",4.67,3
"31938",6,8,5,"pnzEg-SYDfksHnCIrvyEvA","Larry",3.67,3
"31939",3,0,0,"CktKDSYRlvRnfmDSyoZhMA","Mark",3.43,7
"31940",0,2,0,"_snGutOrxEnAsq7Ba7uIlA","Ed",2,1
"31941",1,15,13,"B0Gb3MkKK3myrwL6ToDNWw","Kala",4.13,31
"31942",1,2,0,"xa6MsSFkXmWp23Aq-zz-uQ","Sharon",4.6,7
"31943",5,23,11,"tQ6NDaItyiNR1JSnYLyzZg","David",3.87,33
"31944",53,181,62,"Sve2h1r-jOyaoGY2GYL0WA","Page",3.97,74
"31945",0,1,0,"XfslRGEPm_MtzPqmQxRmKg","Bryan",4.2,5
"31946",0,2,0,"fWP-NTqC1-VtVqoDqOIy_Q","Caroline",3.4,5
"31947",2,13,1,"U0qjOmfTeNpUJO3luqMEKw","Elizabeth",2.33,3
"31948",54,102,72,"iNplaNMe_XisdyWcaT2Rvg","Kimberly",3.17,23
"31949",6,20,12,"GJ_Uj-QZcQbEm5mKAj7eUw","nick",3.7,10
"31950",31,67,26,"EcjQPslhLt5v6WKhh0a56g","Ron",3.33,106
"31951",0,6,3,"Ep-pBPnjCcKe8i5jso7l0w","Terry",3.71,7
"31952",1,2,1,"rJwE298h3Jv_aFUNn_5-xg","Tracey",4.5,4
"31953",0,5,0,"fU8x-3qi65tX19KAyvT4vw","Catherine",4.57,10
"31954",0,4,0,"tilC0_hxjSrSDBAUBNVbLg","Ron",4.67,3
"31955",1,4,3,"IKwvOnxRU_98g8CLJyTZ6w","Mark",4.53,19
"31956",89,85,67,"Vjpk9yYoWvCi_c5cMdwgbg","Jonathan",3.89,56
"31957",1,1,0,"DXWzfsWOiF6RN7cgNrdLsg","Victor",1,1
"31958",0,0,0,"vngeCi604M7Z1bfroW61og","Germain",5,1
"31959",0,4,1,"iZ-ZBjEbjpwezLDNiASChQ","Michele",3.62,8
"31960",4,23,6,"LrPrLrs6UW8BEJ1xzpfnkg","Penelope",3,26
"31961",39,73,37,"08fQ03TquEkERny-5YcYCg","Jaime",3.75,36
"31962",0,10,1,"w8RrT6htSEGeont5eBSnnA","Morgan",4.44,11
"31963",87,190,101,"ZW8jy6ehrNzn9A5iCubVGg","Abby",4.25,129
"31964",0,6,2,"r_w5uQcFH_5516hVXkbSrw","Liz",5,2
"31965",0,1,0,"7l4EsMbJZE_WzPT1E7G4Dw","Keith",5,1
"31966",9,16,0,"LtqMZyzCJc7YH2hXEZXeGQ","JUANITA",3.33,21
"31967",2,30,10,"Ckvp43xknAUJ5kAk2D4nDg","D",3.73,15
"31968",3,3,2,"VfIJc2bRZQl8JIuk1RgGQg","Michael",3.5,6
"31969",2,5,0,"jgHjTC_Mdf4IeiwAeDqmbA","Kevin",4.4,5
"31970",0,2,0,"kIUzLYsMbnYi2FN5jIhvng","Tommy",3.33,3
"31971",0,0,0,"CtmQ_whqLS_SPi97Y6KvXA","La Shonna",4.67,4
"31972",0,10,3,"-rutaYKpWZoWcupIJ2OkHQ","Scott",4.54,13
"31973",0,0,0,"oo8aMBQvobM8eL89SfvRQQ","Brent",4,1
"31974",3,11,2,"Mm4KdQ-cU_5i9lvwBeKjmg","Titi",3.53,19
"31975",7,27,5,"HkwfN9ItTrbyTEmkjHXTKg","Stephanie",4.04,23
"31976",0,0,0,"MlQ8T64p5a3rvjYiPbv4gw","Bryan",3.5,3
"31977",0,5,0,"B5UBCB7rtRtRHkIb_rvNIA","Stopher",4,6
"31978",19,69,16,"HCFkEJRE2PJkkrIvZDrIOg","Adam",3.17,18
"31979",0,0,0,"CoRuqFEs-jUOg1SKO0wLow","Becky",5,2
"31980",0,1,0,"-LCMi0RvPh6gQPKOwrSB_w","Chris",5,1
"31981",5,9,4,"XHue0FWZvtXnsMsDIjPQcA","mohsen",3.25,4
"31982",1,0,0,"lz_fHAUauy-45aeAQKJu2A","S",3.2,6
"31983",2,20,6,"EMkfNkrj5fXB_mGlkB416g","Sarenson",4.38,8
"31984",19,148,39,"YiD2BswAfJBxLstIJoFwlw","Katherine",3.64,75
"31985",0,0,0,"lDSfHyY5G61D7JYeIY2Jmw","Karen",5,3
"31986",2,22,3,"8sVEE1a-t25pOsY6BY_Gew","Amy",4.12,8
"31987",5,13,3,"oj9YvmMETyyHXzYAGgzEPA","Lou",3.33,10
"31988",0,6,0,"7SZJrikGh60d92etX8QYXA","Leita",5,4
"31989",0,4,0,"Eu8QionekpdN7UmALYpHvQ","Duckster",3.5,6
"31990",0,1,0,"51su24cY2xc-D3m2Xso0sg","Jessica",5,3
"31991",11,7,5,"Xv9-n7dpZj24Wgm12qQXyA","Gastrognome",2.89,9
"31992",0,8,1,"P_P1G0hZEp8Jg4arZaAJxA","Natalie",3.67,9
"31993",126,142,65,"UYhUmMvy7DXtu00RIkAfjQ","Freya",3.2,56
"31994",1064,1429,1256,"jRteemWmPzYuTxFe0L0xJQ","Jackie",3.8,355
"31995",0,2,0,"NEn4ZrHE_JTOf71W0hkI-A","PJ",4.67,3
"31996",936,1290,1039,"6qyXAORPzD1s4RdgFemz8g","Susan",3.99,506
"31997",38,69,36,"0nwY85otQmKZEhwVRv39Ww","Christy",3.38,34
"31998",21,34,25,"Puv7uq6Wx4AtL_jVpC4d3w","Max",3.84,124
"31999",2,5,0,"ka5-XRs5YvYKkkrZ-Wr9tQ","T",2.17,7
"32000",0,5,1,"8y16GrE3XMPTpvjpwNgiHg","bernie",2.67,3
"32001",0,11,1,"Hyf725qMfNI5T-52UK9tpw","Mike",3.8,11
"32002",5,9,5,"NmXOEr-_zlHGM0noE2Wrkg","Susan",3.88,8
"32003",1,0,0,"Pp-T524lINokAcXw3qODKw","Mike",4,2
"32004",0,2,0,"araOcm9l9FxrPx3fVW1NoA","Maria",5,3
"32005",36,178,77,"BWkLfw7bn4RoM94d2vZ0bA","Agnes",3.84,351
"32006",3,4,1,"AM2X1tso9b62GhMobfTHAw","Zak",3.44,9
"32007",0,0,0,"QdcSZN5n3nGx8ZXUhhcNTg","Barb",2,2
"32008",0,6,0,"0Wr1r1cma5uaH865CYyWdw","Lillian",4,2
"32009",77,173,61,"EZEYk3Mf51BtQzPeGE7h7A","Nicole",3.49,145
"32010",129,341,163,"UZWsCSKbIa949JOWZw9NeQ","Janey",3.43,419
"32011",1,1,0,"xEplLeg5vrmYILHugV6amQ","Joe",3,2
"32012",10,42,7,"r2KPiKG0S3M3w9FvQbm_lw","Jen",3.49,42
"32013",1,5,2,"fJuG7dVXhQvlcVeG6dFfdQ","Ryan",4.28,18
"32014",0,1,0,"gazO18Jr9T8EGWixTvgK3A","Bethany",5,1
"32015",3,16,9,"edVUZS70KmFGVRIbDjDEGg","Nick",4.33,6
"32016",248,495,392,"9Z05mtXrXJ-22PElwp1ahA","Jason",4.27,110
"32017",1,6,2,"8fhnxIkuGyXner8qB08B-Q","Karen",4.2,5
"32018",0,3,0,"MIUyyxrnBcY0K4UwKLXskA","Scott",5,6
"32019",7,36,10,"JhTXWz8o8Ar5yuB66lDySA","Simone",3.19,27
"32020",4,7,5,"ws6BQnim4x2dqDeW5qyD3Q","Corina",3.65,24
"32021",6,23,6,"1kbCpvI2Rg2SrvqNHX2BQw","karen",4.38,49
"32022",3,5,4,"PLy8ZOKOKnI89SwPKiiMCQ","Annette",3.5,2
"32023",0,5,2,"1f6ruYO5N0T_M8bRje0evQ","Nicole",4.17,7
"32024",0,5,0,"09qo3BcVjpZqCQOqDvm91A","Mohammad",4.2,10
"32025",0,1,0,"1D4hZIa3KPjYTFnIGWa7SQ","Drew",5,1
"32026",16,57,15,"RnbQiRQIlp2AIxRCM0gPRw","Vinesa",2.93,45
"32027",0,1,1,"HX9Z71N9vbxHXNvzWLN5TQ","Nick",5,1
"32028",7,10,12,"qFYn0PU1KZJFc8Xtbw36Tw","scott",3.62,24
"32029",2471,2854,2455,"mTmHkMOdv-VQdE8VCJ8GlQ","Ron",3.45,345
"32030",50,166,81,"6uYJ-ixRxPMyf-iEbhoz2g","Mona",3.87,138
"32031",4,13,3,"nru6tLiAIAKTFFfNKxO4Xg","Jim",3.29,22
"32032",0,0,0,"DXqq0O3ZIPDT7P1yDUnzgA","Louise",5,1
"32033",0,2,2,"aPiGRtrfo4jwyrBEr8Cb3g","Dawn",4.67,4
"32034",0,1,0,"OWEQV0cjuFQ20q8877k6DQ","Erica",4,5
"32035",0,0,0,"UjsU1FCqEcl2GD9gRPz3pQ","Chelsie",5,1
"32036",1,2,1,"WMu4z5VCLdLWpZD0TDbk9w","Heather",4.5,2
"32037",0,1,0,"Yy5ED1LgsC8RVI3I6baDcg","David",4.5,2
"32038",7,11,4,"LZ86tqJTvDdHHD68oluGQA","Anna",3.75,20
"32039",1,3,0,"AFESaSYwWIsXOAuO22KIUQ","Jody",4,12
"32040",1,5,4,"rbuO5JJ9vEQnk1h4ht0D2w","R",5,3
"32041",0,5,2,"2zWNGgS80vydADg3_1lnLA","Peter",4.11,9
"32042",26,129,44,"KNdNN2FIuOw__bvN3PMQxg","Mary",3.52,126
"32043",0,4,0,"0gDqUtjQecFmjqVd5Hnbjw","Barbe",4.14,8
"32044",14,26,7,"XwHONAP0bPlJcNMGInTShg","James",3.95,20
"32045",0,6,0,"aadAcCdHdtFu_gwBrJkN2A","Nuna",3.5,4
"32046",7,18,3,"gkwc5gC9eayRtcJ5X-z8AQ","Suzy",3.91,23
"32047",20,43,20,"8SL2Wj7oey5WNEKiquXlig","Parker",3.9,21
"32048",0,3,0,"Aewxy029yutjQm5dbNX3eA","Kelli",4,3
"32049",0,0,0,"DX26vQmYOdVidc4lkhqcXg","Norm",4,1
"32050",0,0,1,"Ajz0LwO5a6MsXUx2ww-WBA","Jessica",5,3
"32051",2,1,1,"m2WyK2xfZHCfcVP9R4JDIQ","Bryan",4,6
"32052",1,0,0,"kWjIyijJQ2I8RI7iXXO8pg","Yvette",3,2
"32053",0,0,0,"d_u6ztf8pFMaPS-7jZx4gQ","Carrie",3,1
"32054",0,2,1,"TeWqfxTbElUEQrD-atgP9Q","H",4.2,5
"32055",27,112,24,"w3p7ymaGqm_uJXBxjK4THg","Eric",3.6,237
"32056",1,2,1,"ZW9UJZLzlfFzE_UhsSM2IQ","Austin",3.17,8
"32057",104,186,117,"eL2AbD_vXdP57eewFH21lQ","Tabatha",3.85,67
"32058",0,1,1,"9T6ZkT_P4HIXqLdwc5NTPg","Frank",4,1
"32059",0,0,0,"tdaRrBqJyhojPP1vTbHRTA","Marcus",3.25,4
"32060",0,9,0,"iyNHE4FCJ7NzPKHDCaN7XQ","Hal",1.5,2
"32061",0,0,0,"7x6qY_vu6PQ4yvOoFurbMQ","John",2,2
"32062",15,23,3,"fSRiMsAmE03IAB6XsujE8A","Andrea",4.09,11
"32063",2,19,3,"Mu-SsGqShMhQBh_-jLV0tw","Mike",3.85,20
"32064",26,50,21,"gIhEoQQLLUHbKbn2_TS1hg","Isabella",3.62,21
"32065",103,193,126,"LcWp2WChE9HpqdMEM8D2VQ","Christine",3.63,119
"32066",10,22,4,"fQ6h0-OZX2deMTwTHfHthQ","Kiefer",3.41,17
"32067",1,5,2,"1dBSo9Ko5is2X51zgb-YcA","Kim",4.44,9
"32068",0,0,0,"_w4uNlrT3UMdtWc7w8Szlg","Lauren",4.5,3
"32069",0,15,1,"rmzrNmJPoJIAJKmG3TAA4w","Allen",4.12,16
"32070",0,4,3,"7cyH1m7lxAIZSloqR_TrAw","Kevin",4.31,17
"32071",7,38,9,"Qyh65muysp06AdaXgUOf9w","Stephen",3.19,27
"32072",1,3,0,"0Fq5oBt9I62lovheUnv0kA","KT",3.62,8
"32073",2,12,1,"fBUX2UDQQDrrYNq9Bxft4A","Bozy",4.07,15
"32074",7,2,0,"6tLgJ6EFsiKPQB1d-TAVwQ","brandon",3,2
"32075",14,48,18,"9FuqYRh18aKYb_PbnuKSFA","Nic",4.3,23
"32076",3,7,5,"R3E04199HrJmtrCMabEhSw","Chris",4.5,6
"32077",3,4,2,"cy0grqOhtaOBirSwMNhWaw","Jeffrey",3.83,18
"32078",1,3,0,"wtn-JNypbM7IupJm9t40Hw","Madame",4.8,7
"32079",1,6,1,"IZ0QPjvhqbZg7pgONwYoXg","Jen",3.88,17
"32080",2,13,7,"502HUL3Fc3dFW17HWaHXlQ","Douglas",3.75,9
"32081",0,7,2,"3JUbL626n69VJzJWSnifrg","Tamy",4.67,6
"32082",0,0,0,"bQ2vFkDGKmvW4Zk7lwNvgA","Erik",1,1
"32083",0,7,1,"p35uGVskDnyTlngfcezfIQ","amy",4.83,12
"32084",40,104,26,"sBkC50ErR8MZCoUezcURNw","Sarah",3.7,168
"32085",0,1,0,"IADxFTBPHTNU9sxFqqed0g","Laura",5,2
"32086",43,72,40,"N1Fuak5n6mjqFoNa_LgrxQ","Braden",3.88,111
"32087",6,10,9,"zlOv-aHWtE8BFpQ1AQK7IA","Pijak",3.64,14
"32088",2,5,3,"TC2M_e6OLML7KLnAvm5nsQ","Brent",4.46,14
"32089",7,15,6,"fCDsJINnhFsnJNHGp0nSsA","Daniel",3.71,14
